Labware Extractor,Labware Field,Labware Field Description,UniqueKey,ForeignKey,DataType,ReferenceTableIndicator,RawTable,CleansedTable,RawColumnName,CleansedColumnName,TransformTag,CustomTransform,Lookup
CONTRACT_QUOTE_ITM,quantity_1_price,,,,"DECIMAL(22,10)",,raw.labware_contract_quote_itm,cleansed.labware_contract_quote_itm,quantity_1_price,quantity1Price,,,
CONTRACT_QUOTE_ITM,quantity_2,,,,BIGINT,,raw.labware_contract_quote_itm,cleansed.labware_contract_quote_itm,quantity_2,quantity2,,,
CONTRACT_QUOTE_ITM,quantity_2_price,,,,"DECIMAL(22,10)",,raw.labware_contract_quote_itm,cleansed.labware_contract_quote_itm,quantity_2_price,quantity2Price,,,
CONTRACT_QUOTE_ITM,quantity_3,,,,BIGINT,,raw.labware_contract_quote_itm,cleansed.labware_contract_quote_itm,quantity_3,quantity3,,,
CONTRACT_QUOTE_ITM,quantity_3_price,,,,"DECIMAL(22,10)",,raw.labware_contract_quote_itm,cleansed.labware_contract_quote_itm,quantity_3_price,quantity3Price,,,
CONTRACT_QUOTE_ITM,current_po_no,,,,STRING,,raw.labware_contract_quote_itm,cleansed.labware_contract_quote_itm,current_po_no,currentPoNo,,,
CONTRACT_QUOTE_ITM,tax_group,,,,STRING,,raw.labware_contract_quote_itm,cleansed.labware_contract_quote_itm,tax_group,taxGroup,,,
CONTRACT_QUOTE_ITM,cumulative,,,,STRING,,raw.labware_contract_quote_itm,cleansed.labware_contract_quote_itm,cumulative,cumulative,flag-TorF-yes-no,,
CONTRACT_QUOTE_ITM,num_units_invoiced,,,,"DECIMAL(22,10)",,raw.labware_contract_quote_itm,cleansed.labware_contract_quote_itm,num_units_invoiced,numUnitsInvoiced,,,
CONTRACT_QUOTE_ITM,sample_type,,,,STRING,,raw.labware_contract_quote_itm,cleansed.labware_contract_quote_itm,sample_type,sampleType,,,
CONTRACT_QUOTE_ITM,method_desc,,,,STRING,,raw.labware_contract_quote_itm,cleansed.labware_contract_quote_itm,method_desc,methodDesc,,,
CONTRACT_QUOTE_ITM,swc_category,,,,STRING,,raw.labware_contract_quote_itm,cleansed.labware_contract_quote_itm,swc_category,swcCategory,,,
CONTRACT_QUOTE_ITM,swc_category_set,,,,STRING,,raw.labware_contract_quote_itm,cleansed.labware_contract_quote_itm,swc_category_set,swcCategorySet,,,
CONTRACT_QUOTE_ITM,override_catalogue,,,,STRING,,raw.labware_contract_quote_itm,cleansed.labware_contract_quote_itm,override_catalogue,overrideCatalogue,flag-TorF-yes-no,,
CONTRACT_QUOTE_ITM,catalogue_item_no,,,,BIGINT,,raw.labware_contract_quote_itm,cleansed.labware_contract_quote_itm,catalogue_item_no,catalogueItemNo,,,
CONTRACT_QUOTE_ITM,apply_discount,,,,STRING,,raw.labware_contract_quote_itm,cleansed.labware_contract_quote_itm,apply_discount,applyDiscount,,,
COST_ITEM,cost_item_no,,Y,,BIGINT,,raw.labware_cost_item,cleansed.labware_cost_item,cost_item_no,costItemNo,trimcoalesce,,
COST_ITEM,changed_by,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,changed_by,changedBy,,,
COST_ITEM,changed_on,,,,DATE,,raw.labware_cost_item,cleansed.labware_cost_item,changed_on,changedOn,,,
COST_ITEM,item_code,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,item_code,itemCode,,,
COST_ITEM,description,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,description,description,,,
COST_ITEM,group_name,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,group_name,groupName,,,
COST_ITEM,base_currency,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,base_currency,baseCurrency,,,
COST_ITEM,base_cost,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,base_cost,baseCost,,,
COST_ITEM,percent_margin,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,percent_margin,percentMargin,,,
COST_ITEM,list_price,,,,"DECIMAL(22,10)",,raw.labware_cost_item,cleansed.labware_cost_item,list_price,listPrice,,,
COST_ITEM,tax_group,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,tax_group,taxGroup,,,
COST_ITEM,cumulative,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,cumulative,cumulative,,,
COST_ITEM,object_table,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,object_table,objectTable,,,
COST_ITEM,object_table_2,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,object_table_2,objectTable2,,,
COST_ITEM,object_key,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,object_key,objectKey,,,
COST_ITEM,object_key_2,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,object_key_2,objectKey2,,,
COST_ITEM,ext_link,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,ext_link,extLink,,,
COST_ITEM,removed,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,removed,removed,flag-TorF-yes-no,,
COST_ITEM,labor_cost,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,labor_cost,labourCost,,,
COST_ITEM,material_cost,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,material_cost,materialCost,,,
COST_ITEM,other_cost,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,other_cost,otherCost,,,
COST_ITEM,cost_item_version,,,,BIGINT,,raw.labware_cost_item,cleansed.labware_cost_item,cost_item_version,costItemVersion,,,
COST_ITEM,catalogue,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,catalogue,catalogue,,,
COST_ITEM,active_flag,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,active_flag,activeFlag,flag-TorF-yes-no,,
COST_ITEM,swc_test_minutes,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,swc_test_minutes,testMinute,,,
COST_ITEM,method_desc,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,method_desc,methodDesc,,,
COST_ITEM,discountable,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,discountable,discountable,flag-TorF-yes-no,,
COST_ITEM,swc_cat_pricing_a,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,swc_cat_pricing_a,catPriceA,,,
COST_ITEM,swc_cat_pricing_b,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,swc_cat_pricing_b,catPriceB,,,
COST_ITEM,swc_cat_pricing_c,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,swc_cat_pricing_c,catPriceC,,,
COST_ITEM,swc_cat_pricing_d,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,swc_cat_pricing_d,catPriceD,,,
COST_ITEM,swc_floor_price,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,swc_floor_price,catFloorPrice,,,
COST_ITEM,swc_gl_account_code,,,,"DECIMAL(22,10)",,raw.labware_cost_item,cleansed.labware_cost_item,swc_gl_account_code,glAccountCode,,,
COST_ITEM,pa_client,this field can refer to either the Cost Centre or Profit Centre,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,pa_client,paClient,,,
COST_ITEM,num_results,,,,BIGINT,,raw.labware_cost_item,cleansed.labware_cost_item,num_results,numResults,,,
COST_ITEM,xtra_rslt_cost_itm,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,xtra_rslt_cost_itm,xtraRsltCostItm,,,
COST_ITEM,base_item,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,base_item,baseItem,flag-TorF-yes-no,,
COST_ITEM,all_rslts_same_price,,,,STRING,,raw.labware_cost_item,cleansed.labware_cost_item,all_rslts_same_price,allRsltsSamePrice,,,
COST_ITEM,associated_cost_item,,,,BIGINT,,raw.labware_cost_item,cleansed.labware_cost_item,associated_cost_item,associatedCostItem,,,
COST_ITEM_RPT,cost_item_rpt_no,,Y,,BIGINT,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,cost_item_rpt_no,costItemRptNo,trimcoalesce,,
COST_ITEM_RPT,cost_item_no,,,,BIGINT,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,cost_item_no,costItemNo,,,
COST_ITEM_RPT,changed_by,,,,STRING,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,changed_by,changedBy,,,
COST_ITEM_RPT,changed_on,,,,DATE,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,changed_on,changedOn,,,
COST_ITEM_RPT,item_code,,,,STRING,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,item_code,itemCode,,,
COST_ITEM_RPT,description,,,,STRING,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,description,description,,,
COST_ITEM_RPT,group_name,,,,STRING,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,group_name,groupName,,,
COST_ITEM_RPT,base_cost,,,,STRING,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,base_cost,baseCost,,,
COST_ITEM_RPT,percent_margin,,,,STRING,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,percent_margin,percentMargin,,,
COST_ITEM_RPT,list_price,,,,"DECIMAL(22,10)",,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,list_price,listPrice,,,
COST_ITEM_RPT,removed,,,,STRING,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,removed,removed,flag-TorF-yes-no,,
COST_ITEM_RPT,ext_link,,,,STRING,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,ext_link,extLink,,,
COST_ITEM_RPT,labor_cost,,,,STRING,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,labor_cost,laborCost,,,
COST_ITEM_RPT,material_cost,,,,STRING,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,material_cost,materialCost,,,
COST_ITEM_RPT,other_cost,,,,STRING,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,other_cost,otherCost,,,
COST_ITEM_RPT,active_startdate,,,,DATE,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,active_startdate,activeStartdate,,,
COST_ITEM_RPT,active_enddate,,,,DATE,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,active_enddate,activeEnddate,,,
COST_ITEM_RPT,catalogue,,,,STRING,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,catalogue,catalogue,,,
COST_ITEM_RPT,swc_test_minutes,,,,STRING,,raw.labware_cost_item_rpt,cleansed.labware_cost_item_rpt,swc_test_minutes,testMinutes,,,
COUNTRY,name,,Y,,STRING,,raw.labware_country,cleansed.labware_country,name,name,trimcoalesce,,
COUNTRY,description,,,,STRING,,raw.labware_country,cleansed.labware_country,description,description,,,
COUNTRY,changed_by,,,,STRING,,raw.labware_country,cleansed.labware_country,changed_by,changedBy,,,
COUNTRY,changed_on,,,,DATE,,raw.labware_country,cleansed.labware_country,changed_on,changedOn,,,
COUNTRY,group_name,,,,STRING,,raw.labware_country,cleansed.labware_country,group_name,groupName,,,
COUNTRY,removed,,,,STRING,,raw.labware_country,cleansed.labware_country,removed,removed,flag-TorF-yes-no,,
CUSTOMER,name,,Y,,STRING,,raw.labware_customer,cleansed.labware_customer,name,name,trimcoalesce,,
CUSTOMER,group_name,,,,STRING,,raw.labware_customer,cleansed.labware_customer,group_name,groupName,,,
CUSTOMER,description,,,,STRING,,raw.labware_customer,cleansed.labware_customer,description,description,,,
CUSTOMER,company_name,,,,STRING,,raw.labware_customer,cleansed.labware_customer,company_name,companyName,,,
CUSTOMER,abn,,,,STRING,,raw.labware_customer,cleansed.labware_customer,abn,abn,,,
CUSTOMER,address1,,,,STRING,,raw.labware_customer,cleansed.labware_customer,address1,businessAddressStreet,,,
CUSTOMER,address2,,,,STRING,,raw.labware_customer,cleansed.labware_customer,address2,businessAddressCity,,,
CUSTOMER,address3,,,,STRING,,raw.labware_customer,cleansed.labware_customer,address3,businessAddressState,,,
CUSTOMER,address4,,,,STRING,,raw.labware_customer,cleansed.labware_customer,address4,businessAddressPostCode,,,
CUSTOMER,address5,,,,STRING,,raw.labware_customer,cleansed.labware_customer,address5,postalAddressPostBox,,,
CUSTOMER,address6,,,,STRING,,raw.labware_customer,cleansed.labware_customer,address6,postalAddressCity,,,
CUSTOMER,address7,,,,STRING,,raw.labware_customer,cleansed.labware_customer,address7,postalAddressState,,,
CUSTOMER,address8,,,,STRING,,raw.labware_customer,cleansed.labware_customer,address8,postalAddressPostCode,,,
CUSTOMER,fax_num,,,,STRING,,raw.labware_customer,cleansed.labware_customer,fax_num,faxNum,,,
CUSTOMER,phone_num,,,,STRING,,raw.labware_customer,cleansed.labware_customer,phone_num,phoneNum,,,
CUSTOMER,mob_num,,,,STRING,,raw.labware_customer,cleansed.labware_customer,mob_num,mobNum,,,
CUSTOMER,cust_email,,,,STRING,,raw.labware_customer,cleansed.labware_customer,cust_email,custEmail,,,
CUSTOMER,contact,,,,STRING,,raw.labware_customer,cleansed.labware_customer,contact,contact,,,
CUSTOMER,cost_factor,,,,"DECIMAL(22,10)",,raw.labware_customer,cleansed.labware_customer,cost_factor,costFactor,,,
CUSTOMER,changed_on,,,,DATE,,raw.labware_customer,cleansed.labware_customer,changed_on,changedOn,,,
CUSTOMER,changed_by,,,,STRING,,raw.labware_customer,cleansed.labware_customer,changed_by,changedBy,,,
CUSTOMER,removed,,,,STRING,,raw.labware_customer,cleansed.labware_customer,removed,removed,flag-TorF-yes-no,,
CUSTOMER,ext_link,,,,STRING,,raw.labware_customer,cleansed.labware_customer,ext_link,extLink,,,
CUSTOMER,report_format,,,,STRING,,raw.labware_customer,cleansed.labware_customer,report_format,reportFormat,,,
CUSTOMER,pa_client,this field can refer to either the Cost Centre or Profit Centre,,,STRING,,raw.labware_customer,cleansed.labware_customer,pa_client,paClient,,,
CUSTOMER,program_code,,,,STRING,,raw.labware_customer,cleansed.labware_customer,program_code,programCode,,,
CUSTOMER,cams_number,,,,STRING,,raw.labware_customer,cleansed.labware_customer,cams_number,project,,,
CUSTOMER,cams_activity,,,,STRING,,raw.labware_customer,cleansed.labware_customer,cams_activity,wbsElement,,,
CUSTOMER,sca_client_code,,,,STRING,,raw.labware_customer,cleansed.labware_customer,sca_client_code,scaClientCode,,,
CUSTOMER,nata_report_required,,,,STRING,,raw.labware_customer,cleansed.labware_customer,nata_report_required,nataReportRequired,flag-TorF-yes-no,,
CUSTOMER,client_type,,,,STRING,,raw.labware_customer,cleansed.labware_customer,client_type,clientType,,,
CUSTOMER,auto_report,,,,STRING,,raw.labware_customer,cleansed.labware_customer,auto_report,autoReport,flag-TorF-yes-no,,
CUSTOMER,auto_report_template,,,,STRING,,raw.labware_customer,cleansed.labware_customer,auto_report_template,autoReportTemplate,,,
CUSTOMER,single_sample_report,,,,STRING,,raw.labware_customer,cleansed.labware_customer,single_sample_report,singleSampleReport,,,
CUSTOMER,electronic_coa_only,,,,STRING,,raw.labware_customer,cleansed.labware_customer,electronic_coa_only,electronicCoaOnly,flag-TorF-yes-no,,
CUSTOMER,email,,,,STRING,,raw.labware_customer,cleansed.labware_customer,email,email,,,
CUSTOMER,swc_client_category,,,,STRING,,raw.labware_customer,cleansed.labware_customer,swc_client_category,swcClientCategory,,,
CUSTOMER,sca_data_type,,,,STRING,,raw.labware_customer,cleansed.labware_customer,sca_data_type,scaDataType,,,
CUSTOMER,people,,,,BIGINT,,raw.labware_customer,cleansed.labware_customer,people,people,,,
CUSTOMER,swc_product,,,,STRING,,raw.labware_customer,cleansed.labware_customer,swc_product,swcProduct,,,
CUSTOMER,swc_labware_owner,,,,STRING,,raw.labware_customer,cleansed.labware_customer,swc_labware_owner,swcLabwareOwner,,,
CUSTOMER,swc_sap_customer_num,,,,BIGINT,,raw.labware_customer,cleansed.labware_customer,swc_sap_customer_num,swcSapCustomerNum,,,
CUSTOMER,swc_inv_frequency,,,,STRING,,raw.labware_customer,cleansed.labware_customer,swc_inv_frequency,swcInvFrequency,,,
CUSTOMER,swc_gl_account_code,,,,BIGINT,,raw.labware_customer,cleansed.labware_customer,swc_gl_account_code,swcGlAccountCode,,,
CUSTOMER,swc_min_inv_alert,,,,STRING,,raw.labware_customer,cleansed.labware_customer,swc_min_inv_alert,swcMinInvAlert,,,
CUSTOMER,swc_separate_inv,,,,STRING,,raw.labware_customer,cleansed.labware_customer,swc_separate_inv,swcSeparateInv,,,
CUSTOMER,swc_invoice_contact,,,,STRING,,raw.labware_customer,cleansed.labware_customer,swc_invoice_contact,swcInvoiceContact,,,
CUSTOMER,swc_invoice_email,,,,STRING,,raw.labware_customer,cleansed.labware_customer,swc_invoice_email,swcInvoiceEmail,,,
CUSTOMER,swc_invoice_email_ot,,,,STRING,,raw.labware_customer,cleansed.labware_customer,swc_invoice_email_ot,swcInvoiceEmailOt,,,
CUSTOMER,email_addr,,,,STRING,,raw.labware_customer,cleansed.labware_customer,email_addr,emailAddr,,,
CUSTOMER,c_customer_group,,,,STRING,,raw.labware_customer,cleansed.labware_customer,c_customer_group,cCustomerGroup,,,
CUSTOMER,t_view_group_data,,,,STRING,,raw.labware_customer,cleansed.labware_customer,t_view_group_data,tViewGroupData,,,
CUSTOMER,t_prospect,,,,STRING,,raw.labware_customer,cleansed.labware_customer,t_prospect,tProspect,,,
C_CUSTOMER_GROUP,name,,Y,,STRING,,raw.labware_c_customer_group,cleansed.labware_c_customer_group,name,name,trimcoalesce,,
C_CUSTOMER_GROUP,changed_by,,,,STRING,,raw.labware_c_customer_group,cleansed.labware_c_customer_group,changed_by,changedBy,,,
C_CUSTOMER_GROUP,changed_on,,,,DATE,,raw.labware_c_customer_group,cleansed.labware_c_customer_group,changed_on,changedOn,,,
C_CUSTOMER_GROUP,removed,,,,STRING,,raw.labware_c_customer_group,cleansed.labware_c_customer_group,removed,removed,flag-TorF-yes-no,,
C_CUSTOMER_GROUP,description,,,,STRING,,raw.labware_c_customer_group,cleansed.labware_c_customer_group,description,description,,,
C_CUSTOMER_GROUP,group_name,,,,STRING,,raw.labware_c_customer_group,cleansed.labware_c_customer_group,group_name,groupName,,,
C_CUSTOMER_GROUP,ext_link,,,,STRING,,raw.labware_c_customer_group,cleansed.labware_c_customer_group,ext_link,extLink,,,
C_CUSTOMER_GROUP,company_name,,,,STRING,,raw.labware_c_customer_group,cleansed.labware_c_customer_group,company_name,companyName,,,
C_CUSTOMER_GROUP,abn,,,,STRING,,raw.labware_c_customer_group,cleansed.labware_c_customer_group,abn,abn,,,
C_CUSTOMER_GROUP,client_type,,,,STRING,,raw.labware_c_customer_group,cleansed.labware_c_customer_group,client_type,clientType,,,
C_CUSTOMER_GROUP,swc_sap_customer_num,,,,BIGINT,,raw.labware_c_customer_group,cleansed.labware_c_customer_group,swc_sap_customer_num,swcSapCustomerNum,,,
C_ENV_CONSTANTS,name,,Y,,STRING,,raw.labware_c_env_constants,cleansed.labware_c_env_constants,name,name,trimcoalesce,,
C_ENV_CONSTANTS,changed_by,,,,STRING,,raw.labware_c_env_constants,cleansed.labware_c_env_constants,changed_by,changedBy,,,
C_ENV_CONSTANTS,changed_on,,,,DATE,,raw.labware_c_env_constants,cleansed.labware_c_env_constants,changed_on,changedOn,,,
C_ENV_CONSTANTS,removed,,,,STRING,,raw.labware_c_env_constants,cleansed.labware_c_env_constants,removed,removed,flag-TorF-yes-no,,
C_ENV_CONSTANTS,description,,,,STRING,,raw.labware_c_env_constants,cleansed.labware_c_env_constants,description,description,,,
C_ENV_CONSTANTS,group_name,,,,STRING,,raw.labware_c_env_constants,cleansed.labware_c_env_constants,group_name,groupName,,,
C_ENV_CONSTANTS,ext_link,,,,STRING,,raw.labware_c_env_constants,cleansed.labware_c_env_constants,ext_link,extLink,,,
C_ENV_CONSTANTS,odbc_name,,,,STRING,,raw.labware_c_env_constants,cleansed.labware_c_env_constants,odbc_name,odbcName,,,
C_ENV_CONSTANTS,database_live,,,,STRING,,raw.labware_c_env_constants,cleansed.labware_c_env_constants,database_live,databaseLive,flag-TorF-yes-no,,
