date,deliverySystem,Value
29/04/2014,Greaves Creek,1.463067107
29/04/2014,Blue Mtns,9.418794445
29/04/2014,Orchard Hills,57.91509857
29/04/2014,Cascade + Orchard Hills ,67.33389302
29/04/2014,Illawara,79.77961111
29/04/2014,Illawarra Unfiltered,4.78
29/04/2014,Macarthur,68.99763647
29/04/2014,Nepean,10.08548037
29/04/2014,Richmond Windsor,15.52068401
29/04/2014,Warragamba,2.528113649
29/04/2014,Woronora,25.01998215
29/04/2014,Prospect North,198.4092885
29/04/2014,Prospect South,103.1233658
29/04/2014,Ryde,203.1780905
29/04/2014,Kurnell WT0155,0
29/04/2014,Prospect East,105.1774926
29/04/2014,Potts Hill,507.9582072
29/04/2014,Potts Hill + Prospect East + Kurnell,613.1356997
29/04/2014,Total Prospect + Kurnell,1117.846445
29/04/2014,Tariff Meters,1117.846445
29/04/2014,Total Demand,1387.111845
29/04/2014,Total flow,1293.69
29/04/2014,Illawarra Filtered,74.99961111
30/04/2014,Cascades,8.486689917
30/04/2014,Greaves Creek,1.661662385
30/04/2014,Blue Mtns,10.1483523
30/04/2014,Orchard Hills,59.16510271
30/04/2014,Cascade + Orchard Hills ,69.31345501
30/04/2014,Illawara,82.28070101
30/04/2014,Illawarra Unfiltered,5.48
30/04/2014,Macarthur,70.87871699
30/04/2014,Nepean,11.89962903
30/04/2014,Richmond Windsor,15.71769476
30/04/2014,Warragamba,2.794997711
30/04/2014,Woronora,24.76292155
30/04/2014,Prospect North,198.0155467
30/04/2014,Prospect South,106.0889088
30/04/2014,Ryde,205.7155988
30/04/2014,Kurnell WT0155,0
30/04/2014,Prospect East,112.0120752
30/04/2014,Potts Hill,515.8331012
30/04/2014,Potts Hill + Prospect East + Kurnell,627.8451763
30/04/2014,Total Prospect + Kurnell,1137.665231
30/04/2014,Tariff Meters,1137.665231
30/04/2014,Total Demand,1415.313347
30/04/2014,Total flow,1406.81
30/04/2014,Illawarra Filtered,76.80070101
1/05/2014,Cascades,7.855659828
1/05/2014,Greaves Creek,1.396943264
1/05/2014,Blue Mtns,9.252603093
1/05/2014,Orchard Hills,55.82609962
1/05/2014,Cascade + Orchard Hills ,65.07870272
1/05/2014,Illawara,88.25174444
1/05/2014,Illawarra Unfiltered,18.4
1/05/2014,Macarthur,64.87486461
1/05/2014,Nepean,10.23459191
1/05/2014,Richmond Windsor,14.94218167
1/05/2014,Warragamba,3.182120178
1/05/2014,Woronora,22.61106949
1/05/2014,Prospect North,178.6359152
1/05/2014,Prospect South,98.25106663
1/05/2014,Ryde,216.6896345
1/05/2014,Kurnell WT0155,0
1/05/2014,Prospect East,109.0379804
1/05/2014,Potts Hill,498.6928749
1/05/2014,Potts Hill + Prospect East + Kurnell,607.7308552
1/05/2014,Total Prospect + Kurnell,1101.307472
1/05/2014,Tariff Meters,1101.307472
1/05/2014,Total Demand,1370.482747
1/05/2014,Total flow,1316.72
1/05/2014,Illawarra Filtered,69.85174444
2/05/2014,Cascades,8.022387084
2/05/2014,Greaves Creek,1.202222618
2/05/2014,Blue Mtns,9.224609702
2/05/2014,Orchard Hills,57.5535831
2/05/2014,Cascade + Orchard Hills ,66.7781928
2/05/2014,Illawara,78.34698485
2/05/2014,Illawarra Unfiltered,2.37
2/05/2014,Macarthur,70.79471222
2/05/2014,Nepean,10.47558932
2/05/2014,Richmond Windsor,16.17696328
2/05/2014,Warragamba,2.002355876
2/05/2014,Woronora,23.61749869
2/05/2014,Prospect North,194.9156615
2/05/2014,Prospect South,103.2183637
2/05/2014,Ryde,204.1741528
2/05/2014,Kurnell WT0155,0
2/05/2014,Prospect East,106.8314707
2/05/2014,Potts Hill,503.5712517
2/05/2014,Potts Hill + Prospect East + Kurnell,610.4027224
2/05/2014,Total Prospect + Kurnell,1112.7109
2/05/2014,Tariff Meters,1112.7109
2/05/2014,Total Demand,1380.903197
2/05/2014,Total flow,1350.25
2/05/2014,Illawarra Filtered,75.97698485
3/05/2014,Cascades,8.18395682
3/05/2014,Greaves Creek,1.959888084
3/05/2014,Blue Mtns,10.1438449
3/05/2014,Orchard Hills,53.90960383
3/05/2014,Cascade + Orchard Hills ,64.05344874
3/05/2014,Illawara,79.98324444
3/05/2014,Illawarra Unfiltered,4.12
3/05/2014,Macarthur,66.81425829
3/05/2014,Nepean,9.35244871
3/05/2014,Richmond Windsor,13.00814191
3/05/2014,Warragamba,2.668730493
3/05/2014,Woronora,23.1436197
3/05/2014,Prospect North,186.7376877
3/05/2014,Prospect South,100.6575689
3/05/2014,Ryde,198.985976
3/05/2014,Kurnell WT0155,0
3/05/2014,Prospect East,105.1023526
3/05/2014,Potts Hill,495.941384
3/05/2014,Potts Hill + Prospect East + Kurnell,601.0437366
3/05/2014,Total Prospect + Kurnell,1087.424969
3/05/2014,Tariff Meters,1087.424969
3/05/2014,Total Demand,1346.448861
3/05/2014,Total flow,1386.88
3/05/2014,Illawarra Filtered,75.86324444
4/05/2014,Cascades,8.087175253
4/05/2014,Greaves Creek,1.762728935
4/05/2014,Blue Mtns,9.849904188
4/05/2014,Orchard Hills,51.59975255
4/05/2014,Cascade + Orchard Hills ,61.44965674
4/05/2014,Illawara,70.62516465
4/05/2014,Illawarra Unfiltered,2.57
4/05/2014,Macarthur,60.35897241
4/05/2014,Nepean,8.408605271
4/05/2014,Richmond Windsor,13.02595871
4/05/2014,Warragamba,1.733837365
4/05/2014,Woronora,23.31722506
4/05/2014,Prospect North,182.8864245
4/05/2014,Prospect South,94.5739016
4/05/2014,Ryde,193.4876733
4/05/2014,Kurnell WT0155,0
4/05/2014,Prospect East,89.64494591
4/05/2014,Potts Hill,499.6896667
4/05/2014,Potts Hill + Prospect East + Kurnell,589.3346126
4/05/2014,Total Prospect + Kurnell,1060.282612
4/05/2014,Tariff Meters,1060.282612
4/05/2014,Total Demand,1299.202032
4/05/2014,Total flow,1377.95
4/05/2014,Illawarra Filtered,68.05516465
5/05/2014,Cascades,9.24023184
5/05/2014,Greaves Creek,1.643373748
5/05/2014,Blue Mtns,10.88360559
5/05/2014,Orchard Hills,63.03656473
5/05/2014,Cascade + Orchard Hills ,73.92017032
5/05/2014,Illawara,85.94080404
5/05/2014,Illawarra Unfiltered,6.22
5/05/2014,Macarthur,71.23290187
5/05/2014,Nepean,9.508183825
5/05/2014,Richmond Windsor,15.08859901
5/05/2014,Warragamba,3.394815855
5/05/2014,Woronora,26.56007518
5/05/2014,Prospect North,206.5798853
5/05/2014,Prospect South,104.7144509
5/05/2014,Ryde,211.152802
5/05/2014,Kurnell WT0155,0
5/05/2014,Prospect East,109.4136053
5/05/2014,Potts Hill,503.8348687
5/05/2014,Potts Hill + Prospect East + Kurnell,613.248474
5/05/2014,Total Prospect + Kurnell,1135.695612
5/05/2014,Tariff Meters,1135.695612
5/05/2014,Total Demand,1421.341162
5/05/2014,Total flow,1375.51
5/05/2014,Illawarra Filtered,79.72080404
6/05/2014,Cascades,8.737496398
6/05/2014,Greaves Creek,1.735138441
6/05/2014,Blue Mtns,10.47263484
6/05/2014,Orchard Hills,57.76728658
6/05/2014,Cascade + Orchard Hills ,68.23992142
6/05/2014,Illawara,90.39694949
6/05/2014,Illawarra Unfiltered,4.49
6/05/2014,Macarthur,71.25832982
6/05/2014,Nepean,9.970515605
6/05/2014,Richmond Windsor,14.47128878
6/05/2014,Warragamba,1.951854733
6/05/2014,Woronora,25.47394867
6/05/2014,Prospect North,200.1922222
6/05/2014,Prospect South,102.9483648
6/05/2014,Ryde,207.7647709
6/05/2014,Kurnell WT0155,0
6/05/2014,Prospect East,104.2879795
6/05/2014,Potts Hill,514.7507425
6/05/2014,Potts Hill + Prospect East + Kurnell,619.0387221
6/05/2014,Total Prospect + Kurnell,1129.94408
6/05/2014,Tariff Meters,1129.94408
6/05/2014,Total Demand,1411.706889
6/05/2014,Total flow,1386.15
6/05/2014,Illawarra Filtered,85.90694949
7/05/2014,Cascades,7.866099151
7/05/2014,Greaves Creek,1.346024387
7/05/2014,Blue Mtns,9.212123538
7/05/2014,Orchard Hills,58.05104474
7/05/2014,Cascade + Orchard Hills ,67.26316828
7/05/2014,Illawara,79.93269495
7/05/2014,Illawarra Unfiltered,1.32
7/05/2014,Macarthur,70.34874334
7/05/2014,Nepean,11.4647523
7/05/2014,Richmond Windsor,15.31779316
7/05/2014,Warragamba,3.062226314
7/05/2014,Woronora,25.38378164
7/05/2014,Prospect North,190.8121674
7/05/2014,Prospect South,103.5518258
7/05/2014,Ryde,204.5167631
7/05/2014,Kurnell WT0155,0
7/05/2014,Prospect East,114.4354886
7/05/2014,Potts Hill,524.2514425
7/05/2014,Potts Hill + Prospect East + Kurnell,638.6869311
7/05/2014,Total Prospect + Kurnell,1137.567687
7/05/2014,Tariff Meters,1137.567687
7/05/2014,Total Demand,1410.340847
7/05/2014,Total flow,1357.64
7/05/2014,Illawarra Filtered,78.61269495
8/05/2014,Cascades,9.020924993
8/05/2014,Greaves Creek,1.818336931
8/05/2014,Blue Mtns,10.83926192
8/05/2014,Orchard Hills,57.71525124
8/05/2014,Cascade + Orchard Hills ,68.55451316
8/05/2014,Illawara,82.94794545
8/05/2014,Illawarra Unfiltered,4.58
8/05/2014,Macarthur,73.65816869
8/05/2014,Nepean,9.904621189
8/05/2014,Richmond Windsor,14.04634428
8/05/2014,Warragamba,1.752539298
8/05/2014,Woronora,25.71926639
8/05/2014,Prospect North,192.5342389
8/05/2014,Prospect South,101.2867171
8/05/2014,Ryde,205.4462041
8/05/2014,Kurnell WT0155,0
8/05/2014,Prospect East,111.0556395
8/05/2014,Potts Hill,501.1896681
8/05/2014,Potts Hill + Prospect East + Kurnell,612.2453076
8/05/2014,Total Prospect + Kurnell,1111.512468
8/05/2014,Tariff Meters,1111.512468
8/05/2014,Total Demand,1388.095866
8/05/2014,Total flow,1379.1
8/05/2014,Illawarra Filtered,78.36794545
9/05/2014,Cascades,8.056519038
9/05/2014,Greaves Creek,1.345232977
9/05/2014,Blue Mtns,9.401752015
9/05/2014,Orchard Hills,56.67827019
9/05/2014,Cascade + Orchard Hills ,66.08002221
9/05/2014,Illawara,83.31916364
9/05/2014,Illawarra Unfiltered,9.59
9/05/2014,Macarthur,69.86391455
9/05/2014,Nepean,11.84325685
9/05/2014,Richmond Windsor,14.10975578
9/05/2014,Warragamba,2.596781394
9/05/2014,Woronora,25.04187126
9/05/2014,Prospect North,193.5553461
9/05/2014,Prospect South,102.5005956
9/05/2014,Ryde,204.779181
9/05/2014,Kurnell WT0155,0
9/05/2014,Prospect East,106.7460378
9/05/2014,Potts Hill,502.572847
9/05/2014,Potts Hill + Prospect East + Kurnell,609.3188848
9/05/2014,Total Prospect + Kurnell,1110.154007
9/05/2014,Tariff Meters,1110.154007
9/05/2014,Total Demand,1383.008773
9/05/2014,Total flow,1321.36
9/05/2014,Illawarra Filtered,73.72916364
10/05/2014,Cascades,8.046908262
10/05/2014,Greaves Creek,1.98647141
10/05/2014,Blue Mtns,10.03337967
10/05/2014,Orchard Hills,57.0760462
10/05/2014,Cascade + Orchard Hills ,67.10942587
10/05/2014,Illawara,74.53678283
10/05/2014,Illawarra Unfiltered,3.56
10/05/2014,Macarthur,67.74315921
10/05/2014,Nepean,10.35499603
10/05/2014,Richmond Windsor,13.99368494
10/05/2014,Warragamba,2.873206507
10/05/2014,Woronora,22.99554018
10/05/2014,Prospect North,186.3842079
10/05/2014,Prospect South,96.42898673
10/05/2014,Ryde,196.6392329
10/05/2014,Kurnell WT0155,0
10/05/2014,Prospect East,110.4212873
10/05/2014,Potts Hill,488.5222973
10/05/2014,Potts Hill + Prospect East + Kurnell,598.9435846
10/05/2014,Total Prospect + Kurnell,1078.396012
10/05/2014,Tariff Meters,1078.396012
10/05/2014,Total Demand,1338.002808
10/05/2014,Total flow,1384.87
10/05/2014,Illawarra Filtered,70.97678283
11/05/2014,Cascades,8.467803669
11/05/2014,Greaves Creek,1.906831796
11/05/2014,Blue Mtns,10.37463547
11/05/2014,Orchard Hills,59.41455419
11/05/2014,Cascade + Orchard Hills ,69.78918966
11/05/2014,Illawara,81.30352727
11/05/2014,Illawarra Unfiltered,6.27
11/05/2014,Macarthur,70.5358577
11/05/2014,Nepean,9.194063979
11/05/2014,Richmond Windsor,14.93728143
11/05/2014,Warragamba,2.880045497
11/05/2014,Woronora,26.38023172
11/05/2014,Prospect North,200.0410157
11/05/2014,Prospect South,105.30075
11/05/2014,Ryde,206.8725835
11/05/2014,Kurnell WT0155,0
11/05/2014,Prospect East,106.3579914
11/05/2014,Potts Hill,506.2268448
11/05/2014,Potts Hill + Prospect East + Kurnell,612.5848362
11/05/2014,Total Prospect + Kurnell,1124.799185
11/05/2014,Tariff Meters,1124.799185
11/05/2014,Total Demand,1399.819383
11/05/2014,Total flow,1514.72
11/05/2014,Illawarra Filtered,75.03352727
12/05/2014,Cascades,9.131370624
12/05/2014,Greaves Creek,1.780569921
12/05/2014,Blue Mtns,10.91194054
12/05/2014,Orchard Hills,60.19153556
12/05/2014,Cascade + Orchard Hills ,71.10347611
12/05/2014,Illawara,70.83107374
12/05/2014,Illawarra Unfiltered,0.04
12/05/2014,Macarthur,70.30137949
12/05/2014,Nepean,9.242784715
12/05/2014,Richmond Windsor,14.10191624
12/05/2014,Warragamba,3.171439592
12/05/2014,Woronora,25.92644455
12/05/2014,Prospect North,199.7118812
12/05/2014,Prospect South,109.9941153
12/05/2014,Ryde,205.6826629
12/05/2014,Kurnell WT0155,0
12/05/2014,Prospect East,107.4794119
12/05/2014,Potts Hill,494.4718146
12/05/2014,Potts Hill + Prospect East + Kurnell,601.9512265
12/05/2014,Total Prospect + Kurnell,1117.339886
12/05/2014,Tariff Meters,1117.339886
12/05/2014,Total Demand,1382.0184
12/05/2014,Total flow,1362.44
12/05/2014,Illawarra Filtered,70.79107374
13/05/2014,Cascades,8.212012852
13/05/2014,Greaves Creek,1.562741834
13/05/2014,Blue Mtns,9.774754686
13/05/2014,Orchard Hills,59.51984566
13/05/2014,Cascade + Orchard Hills ,69.29460035
13/05/2014,Illawara,81.77895556
13/05/2014,Illawarra Unfiltered,9.32
13/05/2014,Macarthur,72.00566121
13/05/2014,Nepean,10.98859565
13/05/2014,Richmond Windsor,14.97164521
13/05/2014,Warragamba,2.355009758
13/05/2014,Woronora,25.04824805
13/05/2014,Prospect North,193.3267379
13/05/2014,Prospect South,102.3930371
13/05/2014,Ryde,205.6498069
13/05/2014,Kurnell WT0155,0
13/05/2014,Prospect East,109.8220509
13/05/2014,Potts Hill,509.2607271
13/05/2014,Potts Hill + Prospect East + Kurnell,619.082778
13/05/2014,Total Prospect + Kurnell,1120.45236
13/05/2014,Tariff Meters,1120.45236
13/05/2014,Total Demand,1396.895076
13/05/2014,Total flow,1323.84
13/05/2014,Illawarra Filtered,72.45895556
14/05/2014,Cascades,8.450863966
14/05/2014,Greaves Creek,1.736388283
14/05/2014,Blue Mtns,10.18725225
14/05/2014,Orchard Hills,57.06957244
14/05/2014,Cascade + Orchard Hills ,67.25682469
14/05/2014,Illawara,72.43913232
14/05/2014,Illawarra Unfiltered,2.8
14/05/2014,Macarthur,73.44397265
14/05/2014,Nepean,12.0608313
14/05/2014,Richmond Windsor,14.90290932
14/05/2014,Warragamba,2.063988623
14/05/2014,Woronora,23.04400011
14/05/2014,Prospect North,191.0791014
14/05/2014,Prospect South,97.94521459
14/05/2014,Ryde,200.4466794
14/05/2014,Kurnell WT0155,0
14/05/2014,Prospect East,119.7543453
14/05/2014,Potts Hill,504.5440534
14/05/2014,Potts Hill + Prospect East + Kurnell,624.2983987
14/05/2014,Total Prospect + Kurnell,1113.769394
14/05/2014,Tariff Meters,1113.769394
14/05/2014,Total Demand,1378.981053
14/05/2014,Total flow,1333.97
14/05/2014,Illawarra Filtered,69.63913232
15/05/2014,Cascades,8.290751431
15/05/2014,Greaves Creek,1.798137435
15/05/2014,Blue Mtns,10.08888887
15/05/2014,Orchard Hills,58.17928919
15/05/2014,Cascade + Orchard Hills ,68.26817806
15/05/2014,Illawara,78.89820303
15/05/2014,Illawarra Unfiltered,5.92
15/05/2014,Macarthur,71.33251804
15/05/2014,Nepean,10.5391811
15/05/2014,Richmond Windsor,16
15/05/2014,Warragamba,3.376975843
15/05/2014,Woronora,23.86433313
15/05/2014,Prospect North,206.5989538
15/05/2014,Prospect South,106.8308625
15/05/2014,Ryde,209.5560435
15/05/2014,Kurnell WT0155,0
15/05/2014,Prospect East,106.2417139
15/05/2014,Potts Hill,509.1896291
15/05/2014,Potts Hill + Prospect East + Kurnell,615.431343
15/05/2014,Total Prospect + Kurnell,1138.417203
15/05/2014,Tariff Meters,1138.417203
15/05/2014,Total Demand,1410.696592
15/05/2014,Total flow,1361.38
15/05/2014,Illawarra Filtered,72.97820303
16/05/2014,Cascades,8.869341459
16/05/2014,Greaves Creek,1.459113672
16/05/2014,Blue Mtns,10.32845513
16/05/2014,Orchard Hills,57.73028871
16/05/2014,Cascade + Orchard Hills ,68.05874384
16/05/2014,Illawara,86.17795859
16/05/2014,Illawarra Unfiltered,10.76
16/05/2014,Macarthur,73.14081431
16/05/2014,Nepean,12.98230439
16/05/2014,Richmond Windsor,16.11376935
16/05/2014,Warragamba,1.874477059
16/05/2014,Woronora,24.38214516
16/05/2014,Prospect North,154.1039858
16/05/2014,Prospect South,100.0119146
16/05/2014,Ryde,222.940377
16/05/2014,Kurnell WT0155,0
16/05/2014,Prospect East,128.080013
16/05/2014,Potts Hill,505.8862477
16/05/2014,Potts Hill + Prospect East + Kurnell,633.9662608
16/05/2014,Total Prospect + Kurnell,1111.022538
16/05/2014,Tariff Meters,1111.022538
16/05/2014,Total Demand,1393.752751
16/05/2014,Total flow,1407.97
16/05/2014,Illawarra Filtered,75.41795859
17/05/2014,Cascades,7.860361244
17/05/2014,Greaves Creek,2.027446554
17/05/2014,Blue Mtns,9.887807798
17/05/2014,Orchard Hills,56.45040885
17/05/2014,Cascade + Orchard Hills ,66.33821665
17/05/2014,Illawara,85.69212929
17/05/2014,Illawarra Unfiltered,16.73
17/05/2014,Macarthur,69.60315133
17/05/2014,Nepean,9.516541933
17/05/2014,Richmond Windsor,14.8328218
17/05/2014,Warragamba,3.069300375
17/05/2014,Woronora,23.64334341
17/05/2014,Prospect North,191.6128853
17/05/2014,Prospect South,103.2817757
17/05/2014,Ryde,201.0413897
17/05/2014,Kurnell WT0155,0
17/05/2014,Prospect East,114.4171778
17/05/2014,Potts Hill,500.6839464
17/05/2014,Potts Hill + Prospect East + Kurnell,615.1011242
17/05/2014,Total Prospect + Kurnell,1111.037175
17/05/2014,Tariff Meters,1111.037175
17/05/2014,Total Demand,1383.73268
17/05/2014,Total flow,1347.77
17/05/2014,Illawarra Filtered,68.96212929
18/05/2014,Cascades,9.974207669
18/05/2014,Greaves Creek,2.023646556
18/05/2014,Blue Mtns,11.99785422
18/05/2014,Orchard Hills,63.21560219
18/05/2014,Cascade + Orchard Hills ,75.21345642
18/05/2014,Illawara,79.60467071
18/05/2014,Illawarra Unfiltered,0.75
18/05/2014,Macarthur,76.04872577
18/05/2014,Nepean,9.890133112
18/05/2014,Richmond Windsor,16.2859243
18/05/2014,Warragamba,3.010576405
18/05/2014,Woronora,26.66789177
18/05/2014,Prospect North,210.7974996
18/05/2014,Prospect South,112.4359819
18/05/2014,Ryde,209.7107453
18/05/2014,Kurnell WT0155,0
18/05/2014,Prospect East,105.8093146
18/05/2014,Potts Hill,509.670132
18/05/2014,Potts Hill + Prospect East + Kurnell,615.4794466
18/05/2014,Total Prospect + Kurnell,1148.423673
18/05/2014,Tariff Meters,1148.423673
18/05/2014,Total Demand,1435.145052
18/05/2014,Total flow,1553.91
18/05/2014,Illawarra Filtered,78.85467071
19/05/2014,Cascades,8.855569736
19/05/2014,Greaves Creek,1.806050366
19/05/2014,Blue Mtns,10.6616201
19/05/2014,Orchard Hills,64.30017741
19/05/2014,Cascade + Orchard Hills ,74.96179751
19/05/2014,Illawara,85.2396899
19/05/2014,Illawarra Unfiltered,8.63
19/05/2014,Macarthur,72.67379749
19/05/2014,Nepean,11.23693451
19/05/2014,Richmond Windsor,15.30920895
19/05/2014,Warragamba,3.325796815
19/05/2014,Woronora,26.64922565
19/05/2014,Prospect North,215.124192
19/05/2014,Prospect South,104.8424595
19/05/2014,Ryde,212.8475072
19/05/2014,Kurnell WT0155,0
19/05/2014,Prospect East,99.40497045
19/05/2014,Potts Hill,507.1274046
19/05/2014,Potts Hill + Prospect East + Kurnell,606.532375
19/05/2014,Total Prospect + Kurnell,1139.346534
19/05/2014,Tariff Meters,1139.346534
19/05/2014,Total Demand,1428.742985
19/05/2014,Total flow,1364.24
19/05/2014,Illawarra Filtered,76.6096899
20/05/2014,Cascades,8.688025926
20/05/2014,Greaves Creek,1.194403863
20/05/2014,Blue Mtns,9.882429789
20/05/2014,Orchard Hills,59.55021418
20/05/2014,Cascade + Orchard Hills ,69.43264397
20/05/2014,Illawara,80.39020606
20/05/2014,Illawarra Unfiltered,3.56
20/05/2014,Macarthur,76.01953655
20/05/2014,Nepean,10.32178264
20/05/2014,Richmond Windsor,15.10788381
20/05/2014,Warragamba,2.954314965
20/05/2014,Woronora,24.88599584
20/05/2014,Prospect North,207.9850305
20/05/2014,Prospect South,103.8077239
20/05/2014,Ryde,210.7774775
20/05/2014,Kurnell WT0155,0
20/05/2014,Prospect East,116.0125126
20/05/2014,Potts Hill,514.2198708
20/05/2014,Potts Hill + Prospect East + Kurnell,630.2323834
20/05/2014,Total Prospect + Kurnell,1152.802615
20/05/2014,Tariff Meters,1152.802615
20/05/2014,Total Demand,1431.914979
20/05/2014,Total flow,1445.99
20/05/2014,Illawarra Filtered,76.83020606
21/05/2014,Cascades,7.977778772
21/05/2014,Greaves Creek,2.026135467
21/05/2014,Blue Mtns,10.00391424
21/05/2014,Orchard Hills,56.32317597
21/05/2014,Cascade + Orchard Hills ,66.3270902
21/05/2014,Illawara,82.9774798
21/05/2014,Illawarra Unfiltered,5.42
21/05/2014,Macarthur,70.51638883
21/05/2014,Nepean,11.93598623
21/05/2014,Richmond Windsor,17.21038432
21/05/2014,Warragamba,2.48131627
21/05/2014,Woronora,24.47214047
21/05/2014,Prospect North,192.1262329
21/05/2014,Prospect South,107.1007658
21/05/2014,Ryde,209.7630398
21/05/2014,Kurnell WT0155,0
21/05/2014,Prospect East,113.9716621
21/05/2014,Potts Hill,508.6284761
21/05/2014,Potts Hill + Prospect East + Kurnell,622.6001382
21/05/2014,Total Prospect + Kurnell,1131.590177
21/05/2014,Tariff Meters,1131.590177
21/05/2014,Total Demand,1407.510963
21/05/2014,Total flow,1376.73
21/05/2014,Illawarra Filtered,77.5574798
22/05/2014,Cascades,9.053281949
22/05/2014,Greaves Creek,1.371126366
22/05/2014,Blue Mtns,10.42440831
22/05/2014,Orchard Hills,58.81604791
22/05/2014,Cascade + Orchard Hills ,69.24045623
22/05/2014,Illawara,80.5585
22/05/2014,Illawarra Unfiltered,5.33
22/05/2014,Macarthur,74.50896546
22/05/2014,Nepean,13.87759084
22/05/2014,Richmond Windsor,14.16044985
22/05/2014,Warragamba,2.294791538
22/05/2014,Woronora,24.10233029
22/05/2014,Prospect North,204.3550185
22/05/2014,Prospect South,107.6706034
22/05/2014,Ryde,205.3540099
22/05/2014,Kurnell WT0155,0
