Extractor,Field,Field Description,UniqueKey,ForeignKey,DataType,ReferenceTableIndicator,RawTable,CleansedTable,RawColumnName,CleansedColumnName,TransformTag,CustomTransform,Lookup,Ingest?,Lookup Code
BMS_9999999_838,BMS_9999999_8433,,,,STRING,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,BMS_9999999_8433,natureOfFailure,,,,TRUE,
BMS_9999999_838,BMS_9999999_8430,,,,DECIMAL,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,BMS_9999999_8430,numberOfProperties,,,,TRUE,
BMS_9999999_838,PARENTPROCESSUNIQUEID,,,,STRING,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,PARENTPROCESSUNIQUEID,parentProcessUniqueId,,,,TRUE,
BMS_9999999_838,BMS_FK_9999999_8128_ID,,,Y,STRING,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,BMS_FK_9999999_8128_ID,personEnteringManualCalculation_FK,,,,TRUE,
BMS_9999999_838,BMS_9999999_8434,,,,STRING,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,BMS_9999999_8434,plant,,,,TRUE,
BMS_9999999_838,BMS_9999999_8435,,,,STRING,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,BMS_9999999_8435,reasonForManualCalculation,,,,TRUE,
BMS_9999999_838,BMS_9999999_8436,,,,STRING,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,BMS_9999999_8436,serviceDescription,,,,TRUE,
BMS_9999999_838,STATUS,,,,STRING,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,STATUS,status,,,,TRUE,
BMS_9999999_838,BMS_9999999_8437,,,,DATETIME,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,BMS_9999999_8437,timeManualCalculationEntered,,,,TRUE,
BMS_9999999_838,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_838,BMS_9999999_8438,,,,STRING,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,BMS_9999999_8438,userAssetNumber,,,,TRUE,
BMS_9999999_838,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_838,BMS_9999999_8439,,,,FLOAT,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,BMS_9999999_8439,volumeCalculation,,,,TRUE,
BMS_9999999_838,BMS_9999999_8440,,,,FLOAT,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,BMS_9999999_8440,wastewaterEscapeVolume,,,,TRUE,
BMS_9999999_838,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,BMS_WFTEMPID,wFTempId,,,,TRUE,
BMS_9999999_838,BMS_9999999_8431,,,,STRING,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,BMS_9999999_8431,zzDoNotUseLeakOverflowCeasedTime,,,,TRUE,
BMS_9999999_838,BMS_FK_9999999_8136_ID,,,Y,STRING,,raw.swirl_bms_9999999_838,cleansed.swirl_asset_information,BMS_FK_9999999_8136_ID,zzNotUsedNetworkIncident_FK,,,,TRUE,
BMS_9999999_806,BMS_FK_9999999_8028_ID,,,Y,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_FK_9999999_8028_ID,areaBeingAuditedOrInspected_FK,,,,TRUE,
BMS_9999999_806,BMS_9999999_8083,,,,DATETIME,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_9999999_8083,attachedLinks_FK,,,,TRUE,
BMS_9999999_806,BMS_FK_9999999_8025_ID,,,Y,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_FK_9999999_8025_ID,auditorOrInspector_FK,,,,TRUE,
BMS_9999999_806,BMS_FK_9999999_8024_ID,,,Y,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_FK_9999999_8024_ID,auditType_FK,,,,TRUE,
BMS_9999999_806,BMS_9999999_8073,,,,DATETIME,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_9999999_8073,contactDebriefParticipation_FK,,,,TRUE,
BMS_9999999_806,CONTAINEDFLAG,,,,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,CONTAINEDFLAG,containedFlag,,,,TRUE,
BMS_9999999_806,BMS_9999999_8077,,,,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_9999999_8077,contributingFactors_FK,,,,TRUE,
BMS_9999999_806,BMS_9999999_8071,,,,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_9999999_8071,debriefs_FK,,,,TRUE,
BMS_9999999_806,BMS_FK_9999999_8027_ID,,,Y,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_FK_9999999_8027_ID,departmentBeingAuditedOrInspected_FK,,,,TRUE,
BMS_9999999_806,BMS_FK_9999999_8026_ID,,,Y,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_FK_9999999_8026_ID,departmentInChargeOfAudit_FK,,,,TRUE,
BMS_9999999_806,BMS_FK_9999999_8029_ID,,,Y,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_FK_9999999_8029_ID,equipmentBeingAuditedOrInspected_FK,,,,TRUE,
BMS_9999999_806,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_ID,id,,,,TRUE,
BMS_9999999_806,BMS_9999999_8088,,,,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_9999999_8088,incidentsAsIncidentControllerContact_FK,,,,TRUE,
BMS_9999999_806,BMS_9999999_8087,,,,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_9999999_8087,incidentsAsIncidentControllerPerson_FK,,,,TRUE,
BMS_9999999_806,BMS_9999999_8075,,,,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_9999999_8075,lessonsLearned_FK,,,,TRUE,
BMS_9999999_806,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_806,BMS_9999999_8064,,,,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_9999999_8064,notificationReceivedAsPerson_FK,,,,TRUE,
BMS_9999999_806,PARENTPROCESSUNIQUEID,,,,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,PARENTPROCESSUNIQUEID,parentProcessUniqueId,,,,TRUE,
BMS_9999999_806,BMS_FK_9999999_8033_ID,,,Y,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_FK_9999999_8033_ID,personAskedToSignOffAudit_FK,,,,TRUE,
BMS_9999999_806,BMS_9999999_8072,,,,DATETIME,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_9999999_8072,personDebriefParticipation_FK,,,,TRUE,
BMS_9999999_806,BMS_FK_9999999_8032_ID,,,Y,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_FK_9999999_8032_ID,personSigningOff_FK,,,,TRUE,
BMS_9999999_806,BMS_9999999_8084,,,,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_9999999_8084,roleTerms_FK,,,,TRUE,
BMS_9999999_806,STATUS,,,,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,STATUS,status,,,,TRUE,
BMS_9999999_806,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_806,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_806,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_806,cleansed.swirl_audit,BMS_WFTEMPID,wFTempId,,,,TRUE,
BMS_9999999_808,BMS_FK_9999999_8036_ID,,,Y,STRING,,raw.swirl_bms_9999999_808,cleansed.swirl_audit_answer,BMS_FK_9999999_8036_ID,auditRelatedToAnswer_FK,,,,TRUE,
BMS_9999999_808,CONTAINEDFLAG,,,,STRING,,raw.swirl_bms_9999999_808,cleansed.swirl_audit_answer,CONTAINEDFLAG,containedFlag,,,,TRUE,
BMS_9999999_808,BMS_9999999_8079,,,,STRING,,raw.swirl_bms_9999999_808,cleansed.swirl_audit_answer,BMS_9999999_8079,environmentIncidentPeriod_FK,,,,TRUE,
BMS_9999999_808,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_808,cleansed.swirl_audit_answer,BMS_ID,id,,,,TRUE,
BMS_9999999_808,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_808,cleansed.swirl_audit_answer,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_808,PARENTPROCESSUNIQUEID,,,,STRING,,raw.swirl_bms_9999999_808,cleansed.swirl_audit_answer,PARENTPROCESSUNIQUEID,parentProcessUniqueId,,,,TRUE,
BMS_9999999_808,STATUS,,,,STRING,,raw.swirl_bms_9999999_808,cleansed.swirl_audit_answer,STATUS,status,,,,TRUE,
BMS_9999999_808,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_808,cleansed.swirl_audit_answer,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_808,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_808,cleansed.swirl_audit_answer,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_808,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_808,cleansed.swirl_audit_answer,BMS_WFTEMPID,wFTempId,,,,TRUE,
BMS_9999999_808,BMS_9999999_8089,,,,STRING,,raw.swirl_bms_9999999_808,cleansed.swirl_audit_answer,BMS_9999999_8089,zzNotUsedIncidentsAsOrganisationalUnitOther_FK,,,,TRUE,
BMS_9999999_808,BMS_9999999_8082,,,,STRING,,raw.swirl_bms_9999999_808,cleansed.swirl_audit_answer,BMS_9999999_8082,zzNotUsedLicenceNonCompliances_FK,,,,TRUE,
BMS_9999999_807,BMS_9999999_8068,,,,STRING,,raw.swirl_bms_9999999_807,cleansed.swirl_audit_question,BMS_9999999_8068,actions_FK,,,,TRUE,
BMS_9999999_807,BMS_9999999_8069,,,,DECIMAL,,raw.swirl_bms_9999999_807,cleansed.swirl_audit_question,BMS_9999999_8069,attachments_FK,,,,TRUE,
BMS_9999999_807,CONTAINEDFLAG,,,,STRING,,raw.swirl_bms_9999999_807,cleansed.swirl_audit_question,CONTAINEDFLAG,containedFlag,,,,TRUE,
BMS_9999999_807,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_807,cleansed.swirl_audit_question,BMS_ID,id,,,,TRUE,
BMS_9999999_807,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_807,cleansed.swirl_audit_question,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_807,PARENTPROCESSUNIQUEID,,,,STRING,,raw.swirl_bms_9999999_807,cleansed.swirl_audit_question,PARENTPROCESSUNIQUEID,parentProcessUniqueId,,,,TRUE,
BMS_9999999_807,BMS_9999999_8081,,,,STRING,,raw.swirl_bms_9999999_807,cleansed.swirl_audit_question,BMS_9999999_8081,regulatoryNoticesReceived_FK,,,,TRUE,
BMS_9999999_807,STATUS,,,,STRING,,raw.swirl_bms_9999999_807,cleansed.swirl_audit_question,STATUS,status,,,,TRUE,
BMS_9999999_807,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_807,cleansed.swirl_audit_question,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_807,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_807,cleansed.swirl_audit_question,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_807,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_807,cleansed.swirl_audit_question,BMS_WFTEMPID,wFTempId,,,,TRUE,
BMS_9999999_809,BMS_FK_9999999_8038_ID,,,Y,STRING,,raw.swirl_bms_9999999_809,cleansed.swirl_audit_template,BMS_FK_9999999_8038_ID,auditType_FK,,,,TRUE,
BMS_9999999_809,CONTAINEDFLAG,,,,STRING,,raw.swirl_bms_9999999_809,cleansed.swirl_audit_template,CONTAINEDFLAG,containedFlag,,,,TRUE,
BMS_9999999_809,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_809,cleansed.swirl_audit_template,BMS_ID,id,,,,TRUE,
BMS_9999999_809,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_809,cleansed.swirl_audit_template,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_809,PARENTPROCESSUNIQUEID,,,,STRING,,raw.swirl_bms_9999999_809,cleansed.swirl_audit_template,PARENTPROCESSUNIQUEID,parentProcessUniqueId,,,,TRUE,
BMS_9999999_809,STATUS,,,,STRING,,raw.swirl_bms_9999999_809,cleansed.swirl_audit_template,STATUS,status,,,,TRUE,
BMS_9999999_809,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_809,cleansed.swirl_audit_template,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_809,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_809,cleansed.swirl_audit_template,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_809,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_809,cleansed.swirl_audit_template,BMS_WFTEMPID,wFTempId,,,,TRUE,
BMS_9999999_809,BMS_9999999_8094,,,,STRING,,raw.swirl_bms_9999999_809,cleansed.swirl_audit_template,BMS_9999999_8094,zzNotUsedActions_FK,,,,TRUE,
BMS_9999999_809,BMS_9999999_8093,,,,STRING,,raw.swirl_bms_9999999_809,cleansed.swirl_audit_template,BMS_9999999_8093,zzNotUsedActionsAsAssignedToContact_FK,,,,TRUE,
BMS_9999999_809,BMS_9999999_8090,,,,STRING,,raw.swirl_bms_9999999_809,cleansed.swirl_audit_template,BMS_9999999_8090,zzNotUsedChildrenIncidents_FK,,,,TRUE,
BMS_9999999_809,BMS_9999999_8091,,,,STRING,,raw.swirl_bms_9999999_809,cleansed.swirl_audit_template,BMS_9999999_8091,zzNotUsedIncidentsAsSydneyWaterSiteUnmanned_FK,,,,TRUE,
BMS_9999999_805,BMS_9999999_8062,,,,STRING,,raw.swirl_bms_9999999_805,cleansed.swirl_audit_type,BMS_9999999_8062,auditType,,,,TRUE,
BMS_9999999_805,CONTAINEDFLAG,,,,STRING,,raw.swirl_bms_9999999_805,cleansed.swirl_audit_type,CONTAINEDFLAG,containedFlag,,,,TRUE,
BMS_9999999_805,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_805,cleansed.swirl_audit_type,BMS_ID,id,,,,TRUE,
BMS_9999999_805,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_805,cleansed.swirl_audit_type,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_805,BMS_9999999_8061,,,,STRING,,raw.swirl_bms_9999999_805,cleansed.swirl_audit_type,BMS_9999999_8061,notificationLog_FK,,,,TRUE,
BMS_9999999_805,PARENTPROCESSUNIQUEID,,,,STRING,,raw.swirl_bms_9999999_805,cleansed.swirl_audit_type,PARENTPROCESSUNIQUEID,parentProcessUniqueId,,,,TRUE,
BMS_9999999_805,STATUS,,,,STRING,,raw.swirl_bms_9999999_805,cleansed.swirl_audit_type,STATUS,status,,,,TRUE,
BMS_9999999_805,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_805,cleansed.swirl_audit_type,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_805,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_805,cleansed.swirl_audit_type,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_805,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_805,cleansed.swirl_audit_type,BMS_WFTEMPID,wFTempId,,,,TRUE,
BMS_9999999_108_T9999999_102,BMS_9999999_2883,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_9999999_2883,areaImpacted,,,,TRUE,
BMS_9999999_108_T9999999_102,BMS_9999999_2642,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_9999999_2642,bms_9999999_108_t9999999_102_comment,,,,TRUE,
BMS_9999999_108_T9999999_102,BMS_9999999_2646,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_9999999_2646,commonName,,,,TRUE,
BMS_9999999_108_T9999999_102,BMS_9999999_2885,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_9999999_2885,distanceFromSensitiveArea,,,,TRUE,
BMS_9999999_108_T9999999_102,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_ID,id,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,,impactInitiatingEvent,,"concat(BMS_9999999_2638,'||','9999999_563')",lookup-swirl,TRUE,
BMS_9999999_108_T9999999_102,BMS_9999999_2638,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_9999999_2638,impactInitiatingEventCode,,,,TRUE,
BMS_9999999_108_T9999999_102,BMS_9999999_2645,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_9999999_2645,listedSpecies,,,,TRUE,
BMS_9999999_108_T9999999_102,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_108_T9999999_102,BMS_9999999_2644,,,,DECIMAL,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_9999999_2644,bms_9999999_108_t9999999_102_number,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,,sensitivityTypeArea,,"concat(BMS_9999999_2886,'||','9999999_647')",lookup-swirl,TRUE,
BMS_9999999_108_T9999999_102,BMS_9999999_2886,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_9999999_2886,sensitivityTypeAreaCode,,,,TRUE,
BMS_9999999_108_T9999999_102,BMS_9999999_2887,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_9999999_2887,sensitivityTypeOther,,,,TRUE,
BMS_9999999_108_T9999999_102,BMS_9999999_2643,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_9999999_2643,speciesImpacted,,,,TRUE,
BMS_9999999_108_T9999999_102,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,UNIQUEID,uniqueId,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,,unit1,,"concat(BMS_9999999_2876,'||','9999999_645')",lookup-swirl,TRUE,
BMS_9999999_108_T9999999_102,BMS_9999999_2876,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_9999999_2876,unit1Code,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,,unit2,,"concat(BMS_9999999_2878,'||','9999999_645')",lookup-swirl,TRUE,
BMS_9999999_108_T9999999_102,BMS_9999999_2878,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_9999999_2878,unit2Code,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,,unit3,,"concat(BMS_9999999_2884,'||','9999999_645')",lookup-swirl,TRUE,
BMS_9999999_108_T9999999_102,BMS_9999999_2884,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_9999999_2884,unit3Code,,,,TRUE,
BMS_9999999_108_T9999999_102,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_108_T9999999_102,BMS_9999999_3696,,,,FLOAT,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_9999999_3696,volumeRecovered,,,,TRUE,
BMS_9999999_108_T9999999_102,BMS_9999999_3694,,,,FLOAT,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_9999999_3694,volumeReleased,,,,TRUE,
BMS_9999999_108_T9999999_102,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_102,cleansed.swirl_bms_9999999_108_t9999999_102,BMS_WFTEMPID,wFTempId,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_120,cleansed.swirl_bms_9999999_108_t9999999_120,,equipmentDamageOrLossClassification,,"concat(BMS_9999999_2652,'||','9999999_565')",lookup-swirl,TRUE,
BMS_9999999_108_T9999999_120,BMS_9999999_2652,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_120,cleansed.swirl_bms_9999999_108_t9999999_120,BMS_9999999_2652,equipmentDamageOrLossClassificationCode,,,,TRUE,
BMS_9999999_108_T9999999_120,BMS_9999999_2653,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_120,cleansed.swirl_bms_9999999_108_t9999999_120,BMS_9999999_2653,equipmentDescription,,,,TRUE,
BMS_9999999_108_T9999999_120,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_108_t9999999_120,cleansed.swirl_bms_9999999_108_t9999999_120,BMS_ID,id,,,,TRUE,
BMS_9999999_108_T9999999_120,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_120,cleansed.swirl_bms_9999999_108_t9999999_120,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_108_T9999999_120,BMS_9999999_2654,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_120,cleansed.swirl_bms_9999999_108_t9999999_120,BMS_9999999_2654,model,,,,TRUE,
BMS_9999999_108_T9999999_120,BMS_9999999_2657,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_120,cleansed.swirl_bms_9999999_108_t9999999_120,BMS_9999999_2657,ownerDetails,,,,TRUE,
BMS_9999999_108_T9999999_120,BMS_9999999_2656,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_120,cleansed.swirl_bms_9999999_108_t9999999_120,BMS_9999999_2656,serialNumber,,,,TRUE,
BMS_9999999_108_T9999999_120,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_120,cleansed.swirl_bms_9999999_108_t9999999_120,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_108_T9999999_120,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_108_t9999999_120,cleansed.swirl_bms_9999999_108_t9999999_120,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_108_T9999999_120,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_120,cleansed.swirl_bms_9999999_108_t9999999_120,BMS_WFTEMPID,wFTempId,,,,TRUE,
BMS_9999999_108_T9999999_120,BMS_9999999_3830,,,,DECIMAL,,raw.swirl_bms_9999999_108_t9999999_120,cleansed.swirl_bms_9999999_108_t9999999_120,BMS_9999999_3830,bms_9999999_108_t9999999_120_year,,,,TRUE,
BMS_9999999_108_T9999999_120,BMS_9999999_2655,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_120,cleansed.swirl_bms_9999999_108_t9999999_120,BMS_9999999_2655,yearOld,,,,TRUE,
BMS_9999999_108_T9999999_121,BMS_9999999_3986,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_121,cleansed.swirl_bms_9999999_108_t9999999_121,BMS_9999999_3986,currentHazardControls,,,,TRUE,
BMS_9999999_108_T9999999_121,BMS_9999999_2659,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_121,cleansed.swirl_bms_9999999_108_t9999999_121,BMS_9999999_2659,detailedDescription,,,,TRUE,
BMS_9999999_108_T9999999_121,BMS_9999999_3670,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_121,cleansed.swirl_bms_9999999_108_t9999999_121,BMS_9999999_3670,hazardNumber,,,,TRUE,
BMS_9999999_108_T9999999_121,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_108_t9999999_121,cleansed.swirl_bms_9999999_108_t9999999_121,BMS_ID,id,,,,TRUE,
BMS_9999999_108_T9999999_121,BMS_9999999_2663,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_121,cleansed.swirl_bms_9999999_108_t9999999_121,BMS_9999999_2663,ifOtherHazardCategoryPleaseSpecify,,,,TRUE,
BMS_9999999_108_T9999999_121,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_121,cleansed.swirl_bms_9999999_108_t9999999_121,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_108_T9999999_121,BMS_9999999_3987,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_121,cleansed.swirl_bms_9999999_108_t9999999_121,BMS_9999999_3987,possibleHazardControls,,,,TRUE,
BMS_9999999_108_T9999999_121,BMS_9999999_8126,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_121,cleansed.swirl_bms_9999999_108_t9999999_121,BMS_9999999_8126,stakeholderNotificationAsInternalStakeholder_FK,,,,TRUE,
BMS_9999999_108_T9999999_121,BMS_9999999_2658,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_121,cleansed.swirl_bms_9999999_108_t9999999_121,BMS_9999999_2658,summary,,,,TRUE,
BMS_9999999_108_T9999999_121,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_121,cleansed.swirl_bms_9999999_108_t9999999_121,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_108_T9999999_121,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_108_t9999999_121,cleansed.swirl_bms_9999999_108_t9999999_121,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_108_T9999999_121,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_121,cleansed.swirl_bms_9999999_108_t9999999_121,BMS_WFTEMPID,wFTempId,,,,TRUE,
BMS_9999999_108_T9999999_122,BMS_9999999_2683,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_122,cleansed.swirl_bms_9999999_108_t9999999_122,BMS_9999999_2683,approximateVehicleSpeedAtPointOfImpact,,,,TRUE,
BMS_9999999_108_T9999999_122,BMS_9999999_2675,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_122,cleansed.swirl_bms_9999999_108_t9999999_122,BMS_9999999_2675,companyVehicle,,,,TRUE,
BMS_9999999_108_T9999999_122,BMS_9999999_2677,,,,STRING,,raw.swirl_bms_9999999_108_t9999999_122,cleansed.swirl_bms_9999999_108_t9999999_122,BMS_9999999_2677,driverLicenseNumber,,,,TRUE,
